Job index,Operation index,Machine index,Grey processing time
7,8,3,"[7.0]:0.67 | (7.0,7.2]:0.33"
7,8,9,[2.9]:0.75 | [3.0]:0.25
7,9,7,"[3.8]:0.07 | [3.9]:0.4 | (3.9,4.1):0.07 | [4.1]:0.4 | [4.2]:0.07"
7,9,1,[3.8]:1.0
7,9,9,[0.9]:0.75 | [1.0]:0.25
7,9,2,"[7.0]:0.29 | (7.0,7.3):0.08 | [7.3]:0.54 | (7.3,7.5]:0.08"
7,9,10,[3.6]:0.22 | [3.7]:0.72 | [3.8]:0.06
7,10,9,"[3.6]:0.23 | (3.6,4.1):0.11 | [4.1]:0.23 | [4.2]:0.43"
7,10,5,"[7.3,7.5):0.1 | [7.5]:0.38 | (7.5,7.8):0.1 | [7.8]:0.38 | [7.9]:0.05"
7,10,1,[1.0]:1.0
7,11,10,"[5.5]:0.35 | (5.5,5.8):0.03 | [5.8]:0.18 | (5.8,6.3):0.06 | [6.3]:0.18 | [6.4]:0.18 | [6.5]:0.02"
7,11,1,[1.8]:0.75 | [1.9]:0.25
7,12,2,[7.9]:1.0
7,12,6,[2.7]:0.17 | [2.8]:0.67 | [2.9]:0.17
7,12,7,[2.0]:0.5 | [2.1]:0.5
7,12,9,[5.2]:0.62 | [5.3]:0.38
7,13,7,"[8.5,8.7):0.08 | [8.7]:0.54 | (8.7,9.6]:0.38"
7,13,5,[6.1]:0.27 | [6.2]:0.67 | [6.3]:0.07
7,14,4,"[7.9]:0.04 | [8.0]:0.54 | (8.0,8.3):0.07 | [8.3]:0.29 | (8.3,8.5]:0.07"
7,14,7,[2.1]:1.0
7,15,2,"[4.7]:0.25 | [4.8]:0.25 | (4.8,5.0):0.05 | [5.0]:0.45"
7,15,1,"[8.1]:0.01 | [8.2]:0.21 | (8.2,8.8):0.06 | [8.8]:0.21 | [8.9]:0.21 | (8.9,9.2):0.02 | [9.2]:0.21 | (9.2,9.7]:0.06"
7,15,9,[1.0]:1.0
7,15,5,[6.9]:0.58 | [7.0]:0.42
7,15,4,[6.3]:0.58 | [6.4]:0.42
8,1,7,"[3.7,3.9):0.11 | [3.9]:0.39 | (3.9,4.1):0.06 | [4.1]:0.39 | [4.2]:0.06"
8,1,1,[4.0]:0.06 | [4.1]:0.56 | [4.2]:0.39
8,1,9,[1.0]:1.0
8,1,2,"[6.5,7.0):0.36 | [7.0]:0.57 | [7.1]:0.07"
8,1,10,"[4.0]:0.12 | [4.1]:0.62 | (4.1,4.3]:0.25"
8,2,7,[5.1]:0.21 | [5.2]:0.38 | [5.3]:0.21 | [5.4]:0.21
8,2,3,"[6.3]:0.02 | [6.4]:0.36 | (6.4,6.9):0.09 | [6.9]:0.36 | (6.9,7.7]:0.18"
8,2,9,[2.9]:0.27 | [3.0]:0.67 | [3.1]:0.07
8,3,7,"[5.0]:0.12 | [5.1]:0.62 | (5.1,5.3]:0.25"
8,3,3,[7.4]:0.33 | [7.5]:0.33 | [7.6]:0.33
8,3,5,"[7.9]:0.19 | [8.0]:0.19 | [8.1]:0.19 | (8.1,8.3):0.02 | [8.3]:0.19 | [8.4]:0.19 | [8.5]:0.02"
8,4,1,[1.0]:0.42 | [1.1]:0.58
8,4,8,[1.9]:1.0
8,5,5,"[5.6,6.3):0.39 | [6.3]:0.56 | [6.4]:0.06"
8,5,1,[0.9]:0.5 | [1.0]:0.5
8,5,6,[2.1]:0.3 | [2.2]:0.7
8,6,2,[5.0]:0.7 | [5.1]:0.3
8,6,1,[9.6]:1.0
8,6,9,[0.9]:0.11 | [1.0]:0.78 | [1.1]:0.11
8,6,5,"[6.5]:0.23 | (6.5,6.8):0.05 | [6.8]:0.23 | [6.9]:0.23 | (6.9,7.1):0.03 | [7.1]:0.23 | [7.2]:0.03"
8,6,4,"[5.5]:0.19 | (5.5,5.7):0.02 | [5.7]:0.52 | (5.7,5.9):0.02 | [5.9]:0.19 | (5.9,6.1]:0.05"
8,7,10,[2.0]:0.27 | [2.1]:0.67 | [2.2]:0.07
8,7,8,[8.1]:0.04 | [8.2]:0.24 | [8.3]:0.44 | [8.4]:0.24 | [8.5]:0.04
8,7,4,[4.8]:0.38 | [4.9]:0.62
8,8,9,"[3.6]:0.02 | [3.7]:0.19 | (3.7,3.9):0.02 | [3.9]:0.35 | (3.9,4.2):0.04 | [4.2]:0.35 | [4.3]:0.02"
8,8,5,"[7.3]:0.23 | (7.3,7.5):0.03 | [7.5]:0.23 | (7.5,7.7):0.03 | [7.7]:0.23 | [7.8]:0.23 | [7.9]:0.03"
8,8,1,[0.9]:0.75 | [1.0]:0.25
8,9,9,"[6.3,6.9):0.13 | [6.9]:0.36 | (6.9,7.5):0.11 | [7.5]:0.36 | (7.5,7.7]:0.04"
8,9,1,[2.0]:0.38 | [2.1]:0.62
8,10,2,[7.5]:0.38 | [7.6]:0.62
8,10,6,[3.1]:0.88 | [3.2]:0.12
8,10,7,[2.0]:0.5 | [2.1]:0.5
8,10,9,"[5.0,5.3):0.25 | [5.3]:0.58 | (5.3,5.5]:0.17"
8,11,1,[3.0]:0.5 | [3.1]:0.5
8,11,8,"[7.9,8.1):0.05 | [8.1]:0.19 | (8.1,8.4):0.05 | [8.4]:0.52 | [8.5]:0.19"
8,11,2,"[4.9,5.1):0.13 | [5.1]:0.4 | [5.2]:0.4 | [5.3]:0.07"
8,11,3,[7.7]:0.7 | [7.8]:0.3
8,11,10,"[8.8,9.0):0.04 | [9.0]:0.22 | (9.0,9.4):0.06 | [9.4]:0.22 | (9.4,9.7):0.04 | [9.7]:0.42"
8,12,4,"[7.2,7.7):0.12 | [7.7]:0.28 | (7.7,7.9):0.03 | [7.9]:0.28 | (7.9,8.1):0.03 | [8.1]:0.28"
8,12,7,[2.0]:0.5 | [2.1]:0.5
8,13,10,[6.1]:0.27 | [6.2]:0.67 | [6.3]:0.07
8,13,1,[1.9]:0.38 | [2.0]:0.62
8,14,2,[0.9]:0.22 | [1.0]:0.39 | [1.1]:0.39
8,14,5,"[7.3,8.6):0.41 | [8.6]:0.53 | (8.6,8.8]:0.06"
8,14,4,[1.8]:0.44 | [1.9]:0.44 | [2.0]:0.11
8,14,1,"[8.4,8.6):0.12 | [8.6]:0.81 | [8.7]:0.06"
8,14,3,"[7.2,7.4):0.13 | [7.4]:0.4 | [7.5]:0.4 | [7.6]:0.07"
8,15,7,"[8.5,8.8):0.04 | [8.8]:0.18 | [8.9]:0.18 | [9.0]:0.18 | (9.0,9.4):0.04 | [9.4]:0.18 | [9.5]:0.18 | (9.5,9.7]:0.03"
8,15,5,"[5.5,5.8):0.06 | [5.8]:0.52 | (5.8,6.3):0.08 | [6.3]:0.27 | (6.3,6.6]:0.06"
9,1,2,"[7.6]:0.02 | [7.7]:0.22 | (7.7,7.9):0.02 | [7.9]:0.22 | (7.9,8.2):0.04 | [8.2]:0.22 | (8.2,8.4):0.02 | [8.4]:0.22"
9,1,6,[2.8]:0.17 | [2.9]:0.67 | [3.0]:0.17
9,1,7,[1.9]:0.62 | [2.0]:0.38
9,1,9,[4.9]:1.0
9,2,9,[4.3]:0.5 | [4.4]:0.5
9,2,5,"[8.0,8.2):0.06 | [8.2]:0.43 | [8.3]:0.23 | [8.4]:0.23 | (8.4,8.6]:0.06"
9,2,1,[0.9]:0.42 | [1.0]:0.58
9,3,7,[5.2]:0.06 | [5.3]:0.89 | [5.4]:0.06
9,3,3,"[7.4,7.8):0.13 | [7.8]:0.37 | [7.9]:0.37 | (7.9,8.3]:0.13"
9,3,5,"[7.6]:0.03 | [7.7]:0.36 | (7.7,8.2):0.11 | [8.2]:0.36 | (8.2,8.7]:0.14"
9,4,7,[3.7]:0.31 | [3.8]:0.31 | [3.9]:0.31 | [4.0]:0.06
9,4,1,"[3.6,4.1):0.12 | [4.1]:0.42 | [4.2]:0.23 | [4.3]:0.23"
9,4,9,[1.0]:0.5 | [1.1]:0.5
9,4,2,"[7.0]:0.12 | [7.1]:0.62 | (7.1,7.3]:0.25"
9,4,10,[3.6]:0.11 | [3.7]:0.44 | [3.8]:0.44
9,5,2,[0.9]:1.0
9,5,5,"[8.0]:0.19 | [8.1]:0.19 | (8.1,8.3):0.03 | [8.3]:0.36 | (8.3,8.5):0.03 | [8.5]:0.19"
9,5,4,[2.1]:0.62 | [2.2]:0.38
9,5,1,"[7.5,7.9):0.22 | [7.9]:0.56 | (7.9,8.3]:0.22"
9,5,3,[7.1]:0.31 | [7.2]:0.31 | [7.3]:0.31 | [7.4]:0.06
9,6,4,"[8.0,8.3):0.21 | [8.3]:0.57 | (8.3,8.6]:0.21"
9,6,7,[1.9]:0.5 | [2.0]:0.5
9,7,9,[7.6]:0.5 | [7.7]:0.5
9,7,1,[1.9]:1.0
9,8,10,[1.9]:0.17 | [2.0]:0.67 | [2.1]:0.17
9,8,8,"[8.3]:0.01 | [8.4]:0.21 | [8.5]:0.41 | (8.5,9.5):0.12 | [9.5]:0.21 | (9.5,9.7]:0.03"
9,8,4,[4.8]:0.38 | [4.9]:0.62
9,9,1,[3.0]:0.75 | [3.1]:0.25
9,9,8,"[8.3]:0.03 | [8.4]:0.36 | [8.5]:0.19 | [8.6]:0.36 | (8.6,8.8]:0.06"
9,9,2,[4.8]:0.7 | [4.9]:0.3
9,9,3,"[7.7,8.0):0.05 | [8.0]:0.22 | [8.1]:0.22 | (8.1,8.3):0.02 | [8.3]:0.22 | (8.3,8.7):0.05 | [8.7]:0.22"
9,9,10,"[8.6]:0.55 | (8.6,9.5]:0.45"
9,10,10,"[5.8,6.2):0.27 | [6.2]:0.73"
9,10,1,[2.0]:0.62 | [2.1]:0.38
9,11,2,[4.6]:0.62 | [4.7]:0.38
9,11,1,"[9.1]:0.05 | [9.2]:0.3 | (9.2,9.4):0.05 | [9.4]:0.3 | [9.5]:0.3"
9,11,9,[1.0]:1.0
9,11,5,"[6.6]:0.27 | (6.6,6.8):0.02 | [6.8]:0.27 | [6.9]:0.27 | (6.9,7.6]:0.16"
9,11,4,"[5.4]:0.03 | [5.5]:0.23 | (5.5,5.7):0.03 | [5.7]:0.23 | [5.8]:0.23 | (5.8,6.0):0.03 | [6.0]:0.23"
9,12,7,[5.2]:0.5 | [5.3]:0.5
9,12,3,"[6.5,6.7):0.04 | [6.7]:0.22 | (6.7,7.0):0.04 | [7.0]:0.42 | (7.0,7.2):0.02 | [7.2]:0.22 | (7.2,7.4]:0.04"
9,12,9,[2.8]:1.0
9,13,7,"[9.4]:0.3 | (9.4,9.6):0.05 | [9.6]:0.55 | (9.6,9.8]:0.1"
9,13,5,"[6.2]:0.31 | [6.3]:0.56 | (6.3,6.5]:0.12"
9,14,1,[1.0]:0.58 | [1.1]:0.42
9,14,8,[1.9]:1.0
9,15,5,[5.9]:0.42 | [6.0]:0.58
9,15,1,[1.0]:0.12 | [1.1]:0.88
9,15,6,[1.9]:0.75 | [2.0]:0.25
10,1,1,[1.0]:1.0
10,1,8,[1.8]:0.06 | [1.9]:0.89 | [2.0]:0.06
10,2,2,[8.6]:0.38 | [8.7]:0.62
10,2,6,"[2.9]:0.31 | (2.9,3.1):0.06 | [3.1]:0.56 | [3.2]:0.06"
10,2,7,"[1.9,2.1):0.33 | [2.1]:0.67"
10,2,9,"[4.5,4.8):0.3 | [4.8]:0.6 | [4.9]:0.1"
10,3,10,[1.8]:0.22 | [1.9]:0.56 | [2.0]:0.22
10,3,8,[9.0]:0.03 | [9.1]:0.2 | [9.2]:0.37 | [9.3]:0.37 | [9.4]:0.03
10,3,4,[5.2]:0.75 | [5.3]:0.25
10,4,7,[5.0]:0.06 | [5.1]:0.31 | [5.2]:0.56 | [5.3]:0.06
10,4,3,"[7.8]:0.04 | [7.9]:0.29 | (7.9,8.1):0.04 | [8.1]:0.29 | (8.1,8.3):0.04 | [8.3]:0.29 | [8.4]:0.04"
10,4,5,"[8.3]:0.42 | (8.3,8.5):0.08 | [8.5]:0.42 | [8.6]:0.08"
10,5,7,"[4.7]:0.36 | [4.8]:0.36 | (4.8,5.1):0.05 | [5.1]:0.19 | (5.1,5.3]:0.05"
10,5,3,[7.6]:0.62 | [7.7]:0.38
10,5,9,[2.8]:1.0
10,6,10,"[5.4]:0.18 | (5.4,5.8):0.05 | [5.8]:0.18 | (5.8,6.1):0.03 | [6.1]:0.18 | [6.2]:0.35 | [6.3]:0.02"
10,6,1,[1.8]:0.42 | [1.9]:0.58
10,7,7,[9.5]:0.17 | [9.6]:0.67 | [9.7]:0.17
10,7,5,"[6.0]:0.45 | (6.0,6.2):0.05 | [6.2]:0.25 | [6.3]:0.25"
10,8,9,[3.8]:0.75 | [3.9]:0.25
10,8,5,"[7.4,8.0):0.27 | [8.0]:0.55 | (8.0,8.4]:0.18"
10,8,1,[1.0]:1.0
10,9,7,"[3.7]:0.42 | (3.7,3.9):0.08 | [3.9]:0.42 | [4.0]:0.08"
10,9,1,"[3.8,4.0):0.1 | [4.0]:0.38 | (4.0,4.3):0.1 | [4.3]:0.38 | [4.4]:0.05"
10,9,9,[0.9]:0.42 | [1.0]:0.58
10,9,2,"[6.5]:0.04 | [6.6]:0.38 | (6.6,6.8):0.04 | [6.8]:0.38 | (6.8,7.2]:0.17"
10,9,10,[3.7]:1.0
10,10,2,"[4.5,4.9):0.25 | [4.9]:0.56 | (4.9,5.2]:0.19"
10,10,1,"[9.0,9.2):0.07 | [9.2]:0.23 | (9.2,9.4):0.03 | [9.4]:0.43 | [9.5]:0.23"
10,10,9,[0.9]:0.44 | [1.0]:0.44 | [1.1]:0.11
10,10,5,"[6.6]:0.19 | [6.7]:0.19 | (6.7,7.0):0.04 | [7.0]:0.19 | (7.0,7.3):0.04 | [7.3]:0.19 | [7.4]:0.19"
10,10,4,"[5.7]:0.38 | (5.7,6.0):0.1 | [6.0]:0.38 | (6.0,6.3]:0.14"
10,11,1,"[2.8,3.0):0.2 | [3.0]:0.6 | (3.0,3.2]:0.2"
10,11,8,"[7.7,8.2):0.09 | [8.2]:0.22 | [8.3]:0.42 | (8.3,8.5):0.02 | [8.5]:0.22 | (8.5,8.7]:0.04"
10,11,2,[4.8]:1.0
10,11,3,"[7.9]:0.37 | (7.9,8.1):0.03 | [8.1]:0.2 | [8.2]:0.2 | [8.3]:0.2"
10,11,10,"[8.4,8.6):0.17 | [8.6]:0.58 | (8.6,8.9]:0.25"
10,12,5,"[5.5,5.7):0.08 | [5.7]:0.71 | [5.8]:0.21"
10,12,1,[1.0]:1.0
10,12,6,"[1.8]:0.12 | [1.9]:0.62 | (1.9,2.1]:0.25"
10,13,2,[0.9]:0.27 | [1.0]:0.47 | [1.1]:0.27
10,13,5,"[8.1]:0.06 | [8.2]:0.39 | (8.2,8.4):0.06 | [8.4]:0.39 | (8.4,8.6]:0.11"
10,13,4,[1.9]:1.0
10,13,1,[8.4]:0.56 | [8.5]:0.39 | [8.6]:0.06
10,13,3,"[6.5]:0.02 | [6.6]:0.18 | (6.6,7.1):0.06 | [7.1]:0.18 | (7.1,7.4):0.03 | [7.4]:0.52 | [7.5]:0.02"
10,14,4,"[7.4,7.7):0.3 | [7.7]:0.6 | [7.8]:0.1"
10,14,7,[1.9]:0.17 | [2.0]:0.67 | [2.1]:0.17
10,15,9,[7.5]:0.62 | [7.6]:0.38
10,15,1,[2.0]:0.62 | [2.1]:0.38
