Job index,Operation index,Machine index,Grey processing time
9,8,2,[1.0]:0.25 | [1.1]:0.75
9,8,4,[13.9]:0.04 | [14.0]:0.24 | [14.1]:0.24 | [14.2]:0.24 | [14.3]:0.24
9,9,4,[11.4]:1.0
9,9,1,[9.4]:1.0
9,9,2,"[16.9,17.5):0.14 | [17.5]:0.27 | (17.5,17.8):0.05 | [17.8]:0.27 | [17.9]:0.27"
9,9,6,"[18.1]:0.12 | [18.2]:0.62 | (18.2,18.4]:0.25"
9,9,3,"[12.3]:0.02 | [12.4]:0.18 | [12.5]:0.35 | [12.6]:0.18 | (12.6,12.8):0.02 | [12.8]:0.18 | (12.8,13.3]:0.08"
9,10,7,"[14.0,14.9):0.07 | [14.9]:0.21 | (14.9,15.7):0.06 | [15.7]:0.41 | (15.7,16.0):0.02 | [16.0]:0.21 | (16.0,16.3]:0.02"
9,10,8,[11.0]:0.88 | [11.1]:0.12
9,10,4,[4.7]:0.08 | [4.8]:0.42 | [4.9]:0.42 | [5.0]:0.08
9,10,5,"[17.9,18.3):0.03 | [18.3]:0.17 | (18.3,18.7):0.02 | [18.7]:0.17 | (18.7,19.1):0.02 | [19.1]:0.34 | (19.1,19.4):0.01 | [19.4]:0.17 | (19.4,20.1]:0.05"
10,1,1,"[16.4,16.9):0.28 | [16.9]:0.56 | (16.9,17.2]:0.17"
10,2,6,"[15.0,15.2):0.06 | [15.2]:0.36 | (15.2,16.0):0.19 | [16.0]:0.36 | [16.1]:0.03"
10,2,7,[13.5]:1.0
10,3,4,"[4.7]:0.67 | (4.7,4.9]:0.33"
10,3,5,[1.9]:0.25 | [2.0]:0.75
10,3,8,"[16.5,16.7):0.01 | [16.7]:0.17 | (16.7,17.7):0.05 | [17.7]:0.17 | (17.7,18.0):0.01 | [18.0]:0.17 | (18.0,18.3):0.01 | [18.3]:0.17 | [18.4]:0.17 | (18.4,19.7]:0.07"
10,4,4,"[11.0,11.2):0.03 | [11.2]:0.22 | (11.2,11.6):0.05 | [11.6]:0.22 | [11.7]:0.22 | (11.7,11.9):0.02 | [11.9]:0.22 | (11.9,12.1]:0.03"
10,4,1,[9.6]:0.27 | [9.7]:0.67 | [9.8]:0.07
10,4,2,[18.0]:1.0
10,4,6,"[16.4,16.7):0.04 | [16.7]:0.21 | (16.7,16.9):0.01 | [16.9]:0.21 | (16.9,17.4):0.06 | [17.4]:0.41 | (17.4,17.7]:0.04"
10,4,3,"[12.6,13.4):0.12 | [13.4]:0.27 | (13.4,13.7):0.03 | [13.7]:0.27 | [13.8]:0.27 | (13.8,14.1]:0.05"
10,5,4,"[11.0]:0.04 | [11.1]:0.37 | [11.2]:0.37 | (11.2,11.8]:0.22"
10,5,1,"[6.8,7.0):0.04 | [7.0]:0.19 | (7.0,7.2):0.02 | [7.2]:0.19 | [7.3]:0.52 | (7.3,7.5]:0.04"
10,5,6,"[11.9,13.1):0.17 | [13.1]:0.35 | (13.1,13.8):0.09 | [13.8]:0.35 | (13.8,14.1]:0.04"
10,5,8,[2.8]:0.25 | [2.9]:0.75
10,6,3,"[17.0,17.5):0.05 | [17.5]:0.21 | (17.5,18.0):0.04 | [18.0]:0.21 | (18.0,18.2):0.01 | [18.2]:0.21 | (18.2,18.4):0.01 | [18.4]:0.21 | (18.4,19.1]:0.06"
10,6,4,[4.9]:0.03 | [5.0]:0.19 | [5.1]:0.19 | [5.2]:0.19 | [5.3]:0.36 | [5.4]:0.03
10,7,5,"[5.5,5.7):0.11 | [5.7]:0.39 | (5.7,5.9):0.06 | [5.9]:0.39 | [6.0]:0.06"
10,7,6,[2.9]:0.25 | [3.0]:0.75
10,8,7,[13.7]:1.0
10,8,6,"[1.8]:0.62 | (1.8,2.1]:0.38"
10,8,8,"[17.6,17.8):0.02 | [17.8]:0.35 | (17.8,19.5):0.19 | [19.5]:0.35 | (19.5,20.3]:0.1"
10,9,8,"[17.5]:0.01 | [17.6]:0.18 | (17.6,17.9):0.02 | [17.9]:0.34 | (17.9,18.1):0.01 | [18.1]:0.18 | (18.1,18.4):0.02 | [18.4]:0.18 | (18.4,18.9]:0.06"
10,9,7,[3.0]:1.0
10,9,6,[10.8]:0.04 | [10.9]:0.44 | [11.0]:0.24 | [11.1]:0.24 | [11.2]:0.04
10,9,3,"[14.7,15.1):0.12 | [15.1]:0.28 | (15.1,15.3):0.03 | [15.3]:0.53 | [15.4]:0.03"
10,10,5,"[9.6]:0.02 | [9.7]:0.19 | [9.8]:0.36 | (9.8,10.1):0.05 | [10.1]:0.19 | [10.2]:0.19"
10,10,2,"[9.0,9.2):0.02 | [9.2]:0.18 | (9.2,9.6):0.03 | [9.6]:0.18 | [9.7]:0.18 | (9.7,10.3):0.05 | [10.3]:0.34 | (10.3,10.5]:0.02"
10,10,1,[11.0]:0.75 | [11.1]:0.25
10,10,8,[5.0]:0.2 | [5.1]:0.2 | [5.2]:0.37 | [5.3]:0.2 | [5.4]:0.03
10,10,3,"[13.4,13.9):0.09 | [13.9]:0.35 | [14.0]:0.35 | (14.0,15.2]:0.21"
11,1,2,[0.9]:0.5 | [1.0]:0.5
11,1,4,"[12.9]:0.05 | [13.0]:0.55 | (13.0,13.8]:0.4"
11,2,7,"[13.9]:0.21 | (13.9,14.4):0.03 | [14.4]:0.21 | (14.4,15.4):0.08 | [15.4]:0.21 | (15.4,16.0):0.04 | [16.0]:0.21 | [16.1]:0.01"
11,2,6,[2.0]:0.25 | [2.1]:0.75
11,2,8,"[20.1,20.4):0.09 | [20.4]:0.28 | [20.5]:0.28 | (20.5,20.7):0.03 | [20.7]:0.28 | [20.8]:0.03"
11,3,8,"[18.4]:0.02 | [18.5]:0.18 | (18.5,18.7):0.02 | [18.7]:0.18 | (18.7,18.9):0.02 | [18.9]:0.18 | (18.9,19.1):0.02 | [19.1]:0.18 | (19.1,19.3):0.02 | [19.3]:0.18"
11,3,7,"[2.8,3.0):0.33 | [3.0]:0.67"
11,3,6,"[10.2,10.4):0.06 | [10.4]:0.23 | [10.5]:0.23 | [10.6]:0.23 | [10.7]:0.23 | [10.8]:0.03"
11,3,3,"[15.2]:0.41 | (15.2,15.8):0.07 | [15.8]:0.21 | (15.8,16.2):0.04 | [16.2]:0.21 | (16.2,16.5]:0.04"
11,4,3,[18.3]:0.21 | [18.4]:0.38 | [18.5]:0.21 | [18.6]:0.21
11,4,4,"[4.9,5.2):0.15 | [5.2]:0.55 | [5.3]:0.3"
11,5,5,"[6.2,6.4):0.2 | [6.4]:0.6 | (6.4,6.6]:0.2"
11,5,6,[3.2]:0.75 | [3.3]:0.25
11,6,1,"[15.9,16.2):0.03 | [16.2]:0.34 | (16.2,16.6):0.03 | [16.6]:0.18 | (16.6,17.0):0.03 | [17.0]:0.18 | (17.0,17.4):0.03 | [17.4]:0.18 | (17.4,17.7]:0.03"
11,7,3,[3.1]:1.0
11,7,5,[4.8]:0.5 | [4.9]:0.5
11,8,4,"[4.5]:0.1 | [4.6]:0.6 | (4.6,4.9]:0.3"
11,8,5,[1.9]:1.0
11,8,8,"[17.3]:0.22 | (17.3,17.5):0.02 | [17.5]:0.42 | (17.5,18.0):0.08 | [18.0]:0.22 | (18.0,18.2]:0.04"
11,9,5,"[9.8]:0.02 | [9.9]:0.35 | [10.0]:0.19 | (10.0,10.2):0.02 | [10.2]:0.35 | (10.2,10.5]:0.06"
11,9,2,"[9.7,9.9):0.04 | [9.9]:0.19 | [10.0]:0.19 | (10.0,10.2):0.02 | [10.2]:0.19 | [10.3]:0.19 | [10.4]:0.19 | [10.5]:0.02"
11,9,1,"[11.4,12.0):0.17 | [12.0]:0.36 | [12.1]:0.36 | (12.1,12.5]:0.11"
11,9,8,"[4.6,5.2):0.22 | [5.2]:0.37 | (5.2,5.4):0.04 | [5.4]:0.37"
11,9,3,"[12.7]:0.18 | [12.8]:0.18 | (12.8,13.2):0.04 | [13.2]:0.18 | (13.2,13.4):0.01 | [13.4]:0.18 | (13.4,13.7):0.03 | [13.7]:0.18 | [13.8]:0.01"
11,10,4,[10.8]:0.54 | [10.9]:0.21 | [11.0]:0.21 | [11.1]:0.04
11,10,1,"[9.1,9.3):0.04 | [9.3]:0.35 | (9.3,9.5):0.02 | [9.5]:0.19 | [9.6]:0.19 | (9.6,9.8):0.02 | [9.8]:0.19 | [9.9]:0.02"
11,10,2,"[17.6,17.9):0.09 | [17.9]:0.53 | (17.9,19.2]:0.38"
11,10,6,"[17.7,18.1):0.04 | [18.1]:0.21 | (18.1,18.5):0.03 | [18.5]:0.21 | [18.6]:0.21 | (18.6,19.1):0.04 | [19.1]:0.21 | (19.1,19.7]:0.06"
11,10,3,"[12.5,13.2):0.08 | [13.2]:0.21 | (13.2,13.5):0.02 | [13.5]:0.21 | (13.5,13.8):0.02 | [13.8]:0.21 | (13.8,14.0):0.01 | [14.0]:0.21 | [14.1]:0.01"
12,1,4,[10.3]:1.0
12,1,1,[6.6]:0.25 | [6.7]:0.25 | [6.8]:0.45 | [6.9]:0.05
12,1,6,"[13.3]:0.08 | [13.4]:0.58 | (13.4,13.8]:0.33"
12,1,8,[3.2]:0.58 | [3.3]:0.42
12,2,4,"[4.5,4.9):0.13 | [4.9]:0.37 | (4.9,5.1):0.03 | [5.1]:0.37 | (5.1,5.4]:0.1"
12,2,5,[2.0]:1.0
12,2,8,"[17.8]:0.05 | [17.9]:0.71 | (17.9,18.4]:0.24"
12,3,8,"[16.3]:0.22 | (16.3,16.9):0.09 | [16.9]:0.22 | (16.9,17.1):0.02 | [17.1]:0.42 | (17.1,17.3]:0.04"
12,3,7,[2.8]:1.0
12,3,6,"[10.0,10.2):0.12 | [10.2]:0.81 | [10.3]:0.06"
12,3,3,"[15.0,15.6):0.04 | [15.6]:0.17 | (15.6,16.2):0.03 | [16.2]:0.17 | [16.3]:0.17 | [16.4]:0.17 | (16.4,17.2):0.04 | [17.2]:0.17 | (17.2,17.5]:0.02"
12,4,1,"[17.3,17.5):0.04 | [17.5]:0.36 | (17.5,18.4):0.18 | [18.4]:0.36 | (18.4,18.7]:0.07"
12,5,4,"[10.5,10.9):0.05 | [10.9]:0.41 | (10.9,11.2):0.02 | [11.2]:0.21 | (11.2,12.0):0.08 | [12.0]:0.21 | [12.1]:0.01"
12,5,1,"[8.3,9.0):0.29 | [9.0]:0.54 | (9.0,9.4]:0.17"
12,5,2,"[17.4,18.4):0.33 | [18.4]:0.53 | (18.4,18.8]:0.13"
12,5,6,"[16.8,17.2):0.08 | [17.2]:0.19 | [17.3]:0.19 | [17.4]:0.19 | [17.5]:0.35"
12,5,3,"[13.0]:0.03 | [13.1]:0.23 | (13.1,13.5):0.09 | [13.5]:0.43 | [13.6]:0.23"
12,6,7,"[16.0]:0.12 | [16.1]:0.62 | (16.1,16.3]:0.25"
12,6,6,[1.9]:0.83 | [2.0]:0.17
12,6,8,"[18.1]:0.41 | (18.1,18.6):0.03 | [18.6]:0.21 | (18.6,18.9):0.02 | [18.9]:0.21 | (18.9,20.4]:0.12"
12,7,5,[1.8]:0.3 | [1.9]:0.7
12,8,3,[2.8]:0.62 | [2.9]:0.38
12,8,5,[5.2]:1.0
12,9,7,"[14.3]:0.03 | [14.4]:0.53 | (14.4,15.7]:0.43"
12,9,8,"[10.2,11.1):0.18 | [11.1]:0.35 | (11.1,11.4):0.04 | [11.4]:0.35 | (11.4,11.8]:0.08"
12,9,4,[5.1]:0.25 | [5.2]:0.75
12,9,5,"[17.2,18.0):0.11 | [18.0]:0.26 | (18.0,18.3):0.03 | [18.3]:0.26 | (18.3,18.9):0.07 | [18.9]:0.26 | [19.0]:0.01"
12,10,2,[1.0]:0.38 | [1.1]:0.62
12,10,4,"[13.6]:0.02 | [13.7]:0.19 | [13.8]:0.19 | (13.8,14.1):0.04 | [14.1]:0.19 | [14.2]:0.19 | [14.3]:0.19"
13,1,5,"[9.4]:0.03 | [9.5]:0.37 | (9.5,9.9):0.1 | [9.9]:0.37 | (9.9,10.3]:0.13"
13,1,2,"[9.1,9.7):0.43 | [9.7]:0.57"
13,1,1,"[10.8,11.1):0.03 | [11.1]:0.61 | (11.1,11.7):0.05 | [11.7]:0.21 | (11.7,12.7]:0.1"
13,1,8,[5.3]:0.9 | [5.4]:0.1
13,1,3,"[13.7,14.0):0.06 | [14.0]:0.27 | (14.0,14.4):0.06 | [14.4]:0.27 | [14.5]:0.27 | (14.5,14.9]:0.08"
13,2,5,[1.8]:0.7 | [1.9]:0.3
13,3,3,"[18.3]:0.19 | [18.4]:0.35 | (18.4,18.6):0.02 | [18.6]:0.35 | (18.6,19.0]:0.08"
13,3,4,[4.7]:0.17 | [4.8]:0.67 | [4.9]:0.17
13,4,5,"[6.9,7.1):0.07 | [7.1]:0.43 | (7.1,7.3):0.03 | [7.3]:0.23 | [7.4]:0.23"
13,4,2,[1.0]:0.25 | [1.1]:0.75
13,4,7,[2.1]:1.0
13,4,3,"[20.3]:0.19 | (20.3,20.5):0.03 | [20.5]:0.19 | (20.5,20.7):0.03 | [20.7]:0.53 | [20.8]:0.03"
13,5,6,"[15.2]:0.02 | [15.3]:0.27 | (15.3,15.5):0.02 | [15.5]:0.27 | (15.5,16.5):0.16 | [16.5]:0.27"
13,5,7,[13.2]:0.58 | [13.3]:0.42
13,6,8,"[16.2,16.6):0.22 | [16.6]:0.56 | (16.6,17.0]:0.22"
13,6,7,[3.1]:0.62 | [3.2]:0.38
13,6,6,[10.5]:0.05 | [10.6]:0.65 | [10.7]:0.25 | [10.8]:0.05
13,6,3,"[15.0,15.4):0.1 | [15.4]:0.36 | (15.4,15.7):0.05 | [15.7]:0.36 | (15.7,16.3]:0.14"
13,7,7,"[14.0,14.3):0.04 | [14.3]:0.26 | (14.3,14.6):0.02 | [14.6]:0.26 | (14.6,15.2):0.06 | [15.2]:0.26 | (15.2,16.0]:0.1"
13,7,8,[11.0]:0.5 | [11.1]:0.5
13,7,4,[5.1]:1.0
13,7,5,"[17.9,18.1):0.03 | [18.1]:0.22 | (18.1,18.5):0.05 | [18.5]:0.22 | [18.6]:0.22 | [18.7]:0.22 | (18.7,19.0]:0.05"
13,8,4,[11.5]:1.0
13,8,1,"[8.3,8.5):0.06 | [8.5]:0.53 | (8.5,8.9):0.09 | [8.9]:0.28 | [9.0]:0.03"
13,8,2,"[17.9,18.1):0.04 | [18.1]:0.27 | (18.1,18.7):0.1 | [18.7]:0.27 | (18.7,19.0):0.04 | [19.0]:0.27"
13,8,6,[18.8]:0.5 | [18.9]:0.5
13,8,3,"[12.7,12.9):0.08 | [12.9]:0.54 | (12.9,13.8]:0.38"
13,9,5,"[5.6,5.9):0.15 | [5.9]:0.55 | (5.9,6.5]:0.3"
13,9,6,[2.9]:0.08 | [3.0]:0.58 | [3.1]:0.33
13,10,4,"[10.9]:0.38 | (10.9,11.1):0.04 | [11.1]:0.38 | [11.2]:0.21"
13,10,1,"[6.6,6.9):0.38 | [6.9]:0.62"
13,10,6,"[12.2,12.6):0.07 | [12.6]:0.22 | [12.7]:0.22 | (12.7,13.1):0.05 | [13.1]:0.42 | [13.2]:0.02"
13,10,8,[3.3]:1.0
14,1,8,[17.7]:0.25 | [17.8]:0.75
14,1,7,[3.0]:0.11 | [3.1]:0.78 | [3.2]:0.11
14,1,6,"[10.5,10.7):0.08 | [10.7]:0.24 | [10.8]:0.44 | [10.9]:0.24"
14,1,3,"[14.9,15.1):0.11 | [15.1]:0.56 | (15.1,15.7]:0.33"
14,2,4,"[4.6]:0.28 | (4.6,5.0):0.09 | [5.0]:0.28 | [5.1]:0.28 | (5.1,5.3]:0.06"
14,2,5,[1.8]:0.5 | [1.9]:0.5
14,2,8,"[17.0,17.5):0.06 | [17.5]:0.34 | (17.5,19.4):0.21 | [19.4]:0.34 | (19.4,19.8]:0.05"
14,3,2,[0.9]:0.06 | [1.0]:0.39 | [1.1]:0.56
14,3,4,"[12.9,13.2):0.2 | [13.2]:0.4 | [13.3]:0.4"
14,4,5,"[7.1]:0.03 | [7.2]:0.23 | [7.3]:0.23 | (7.3,7.5):0.03 | [7.5]:0.43 | (7.5,7.7]:0.06"
14,4,2,[1.0]:0.38 | [1.1]:0.62
14,4,7,"[1.8]:0.67 | (1.8,2.0]:0.33"
14,4,3,"[19.4,20.0):0.1 | [20.0]:0.27 | (20.0,20.2):0.02 | [20.2]:0.27 | [20.3]:0.27 | (20.3,20.8]:0.08"
14,5,5,[5.8]:0.58 | [5.9]:0.42
14,5,6,"[2.8]:0.24 | [2.9]:0.44 | (2.9,3.1):0.04 | [3.1]:0.24 | [3.2]:0.04"
14,6,3,"[16.2,16.4):0.12 | [16.4]:0.31 | [16.5]:0.56"
14,6,4,[4.7]:1.0
14,7,6,"[14.9]:0.02 | [15.0]:0.18 | [15.1]:0.18 | (15.1,15.3):0.02 | [15.3]:0.18 | (15.3,15.5):0.02 | [15.5]:0.18 | (15.5,15.7):0.02 | [15.7]:0.18 | (15.7,15.9]:0.03"
14,7,7,[14.0]:0.07 | [14.1]:0.47 | [14.2]:0.47
14,8,5,[2.0]:1.0
14,9,4,"[10.4,10.6):0.06 | [10.6]:0.28 | (10.6,10.9):0.06 | [10.9]:0.28 | [11.0]:0.28 | [11.1]:0.03"
14,9,1,"[8.5]:0.02 | [8.6]:0.27 | (8.6,9.1):0.08 | [9.1]:0.27 | (9.1,9.7):0.1 | [9.7]:0.27"
14,9,2,"[19.0]:0.06 | [19.1]:0.39 | [19.2]:0.39 | (19.2,19.5]:0.17"
14,9,6,"[16.4,17.2):0.07 | [17.2]:0.21 | [17.3]:0.21 | [17.4]:0.21 | (17.4,18.2):0.06 | [18.2]:0.21 | (18.2,18.7]:0.04"
14,9,3,"[12.2,12.6):0.04 | [12.6]:0.21 | [12.7]:0.21 | (12.7,13.0):0.02 | [13.0]:0.21 | (13.0,13.3):0.02 | [13.3]:0.21 | (13.3,13.9]:0.07"
14,10,1,"[15.6,16.0):0.03 | [16.0]:0.17 | (16.0,17.1):0.08 | [17.1]:0.34 | [17.2]:0.17 | [17.3]:0.17 | (17.3,17.7]:0.03"
15,1,5,"[9.9]:0.58 | (9.9,10.1):0.08 | [10.1]:0.33"
15,1,2,"[9.8,10.1):0.14 | [10.1]:0.55 | (10.1,10.8]:0.32"
15,1,1,[11.2]:0.2 | [11.3]:0.2 | [11.4]:0.37 | [11.5]:0.2 | [11.6]:0.03
15,1,8,"[4.6]:0.23 | (4.6,4.8):0.03 | [4.8]:0.23 | [4.9]:0.23 | (4.9,5.1):0.03 | [5.1]:0.23 | [5.2]:0.03"
15,1,3,"[12.7,13.1):0.4 | [13.1]:0.6"
15,2,5,[6.0]:0.04 | [6.1]:0.38 | [6.2]:0.21 | [6.3]:0.38
15,2,6,[2.8]:0.38 | [2.9]:0.62
15,3,6,"[14.3,14.5):0.03 | [14.5]:0.18 | [14.6]:0.18 | (14.6,14.9):0.03 | [14.9]:0.52 | (14.9,15.2]:0.05"
15,3,7,"[12.1,12.5):0.13 | [12.5]:0.53 | (12.5,13.5]:0.33"
15,4,7,"[14.0]:0.19 | (14.0,14.5):0.08 | [14.5]:0.19 | (14.5,14.7):0.02 | [14.7]:0.52"
15,4,8,"[11.0]:0.27 | (11.0,11.3):0.05 | [11.3]:0.27 | (11.3,11.8):0.09 | [11.8]:0.27 | (11.8,12.0]:0.05"
15,4,4,"[4.8,5.0):0.13 | [5.0]:0.4 | [5.1]:0.4 | [5.2]:0.07"
15,4,5,"[19.4]:0.53 | (19.4,20.9]:0.47"
15,5,8,"[18.6,19.4):0.3 | [19.4]:0.7"
15,5,7,"[2.9]:0.67 | (2.9,3.1]:0.33"
15,5,6,"[11.0]:0.23 | [11.1]:0.23 | [11.2]:0.23 | [11.3]:0.23 | (11.3,11.6]:0.09"
15,5,3,"[14.8,16.3):0.27 | [16.3]:0.52 | (16.3,17.5]:0.21"
15,6,1,"[17.2,17.7):0.31 | [17.7]:0.56 | (17.7,17.9]:0.12"
15,7,4,"[10.4]:0.02 | [10.5]:0.35 | (10.5,10.7):0.02 | [10.7]:0.19 | (10.7,11.0):0.04 | [11.0]:0.19 | [11.1]:0.19 | [11.2]:0.02"
15,7,1,[8.8]:1.0
15,7,2,"[17.4]:0.02 | [17.5]:0.27 | (17.5,17.8):0.03 | [17.8]:0.27 | (17.8,18.0):0.02 | [18.0]:0.27 | (18.0,18.8]:0.13"
15,7,6,"[17.8,18.0):0.03 | [18.0]:0.35 | (18.0,18.2):0.02 | [18.2]:0.18 | [18.3]:0.18 | (18.3,18.5):0.02 | [18.5]:0.18 | (18.5,18.7]:0.03"
15,7,3,"[11.7]:0.01 | [11.8]:0.26 | (11.8,13.1):0.14 | [13.1]:0.26 | (13.1,13.4):0.02 | [13.4]:0.26 | (13.4,13.8]:0.05"
15,8,4,"[4.6,4.8):0.03 | [4.8]:0.18 | [4.9]:0.18 | (4.9,5.1):0.02 | [5.1]:0.18 | [5.2]:0.18 | (5.2,5.4):0.02 | [5.4]:0.18 | [5.5]:0.02"
15,8,5,[2.1]:0.25 | [2.2]:0.75
15,8,8,"[18.3]:0.42 | (18.3,18.7):0.05 | [18.7]:0.22 | (18.7,19.3):0.08 | [19.3]:0.22 | [19.4]:0.02"
15,9,3,"[18.2,18.5):0.25 | [18.5]:0.58 | (18.5,18.7]:0.17"
15,9,4,[5.0]:1.0
15,10,5,"[6.4,6.7):0.06 | [6.7]:0.27 | [6.8]:0.27 | [6.9]:0.27 | (6.9,7.6]:0.13"
15,10,2,[0.9]:0.5 | [1.0]:0.5
15,10,7,"[1.9]:0.08 | [2.0]:0.42 | (2.0,2.2):0.08 | [2.2]:0.42"
15,10,3,[19.4]:0.25 | [19.5]:0.75
